Year,Partner Region,Trade Flow,Product,NACE Rev 2 Activity,VALUE
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Furniture (C31),1552.196
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Other manufacturing (C32),37340.757
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Repair and installation of machinery and equipment (C33),109856.85
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),"Electricity, gas, steam and air conditioning supply (D)",6305.943
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),"Water supply; sewerage, waste management and remediation activities (E)",2457.923
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Construction (F),18616.861
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),26783.437
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),"Wholesale trade, except of motor vehicles and motorcycles (G46)",717035.867
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),"Retail trade, except of motor vehicles and motorcycles (G47)",13187.108
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Transportation and storage (H),44111.289
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Information and communication (J),9174.667
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Financial and insurance activities (K),11848.227
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Real estate activities (L),303.483
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),"Professional, scientific and technical activities (M)",92009.261
2023,Total Trade in Goods,Exports,Machinery and equipment n.e.c. (C28),Administrative and support service activities (N),42288.916
2023,Total Trade in Goods,Exports,"Motor vehicles, trailers and semi-trailers (C29)","Agriculture, forestry and fishing (A)",130.858
2023,Total Trade in Goods,Exports,"Motor vehicles, trailers and semi-trailers (C29)",Chemicals and chemical products (C20),821.691
2023,Total Trade in Goods,Exports,"Motor vehicles, trailers and semi-trailers (C29)",Rubber and plastic products (C22),22724.507
2023,Total Trade in Goods,Exports,"Motor vehicles, trailers and semi-trailers (C29)","Fabricated metal products, except machinery and equipment (C25)",75059.031
2023,Total Trade in Goods,Exports,"Motor vehicles, trailers and semi-trailers (C29)","Computer, electronic and optical products (C26)",170.575
2023,Total Trade in Goods,Exports,"Motor vehicles, trailers and semi-trailers (C29)",Machinery and equipment n.e.c. (C28),8370.795
2023,Total Trade in Goods,Exports,"Motor vehicles, trailers and semi-trailers (C29)","Motor vehicles, trailers and semi-trailers (C29)",112098.739
2023,Total Trade in Goods,Exports,"Motor vehicles, trailers and semi-trailers (C29)",Other manufacturing (C32),143.612
2023,Total Trade in Goods,Exports,"Motor vehicles, trailers and semi-trailers (C29)",Repair and installation of machinery and equipment (C33),2009.033
2023,Total Trade in Goods,Exports,"Motor vehicles, trailers and semi-trailers (C29)","Water supply; sewerage, waste management and remediation activities (E)",799.039
2023,Total Trade in Goods,Exports,"Motor vehicles, trailers and semi-trailers (C29)",Construction (F),1654.247
2023,Total Trade in Goods,Exports,"Motor vehicles, trailers and semi-trailers (C29)",Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),125685.12
2023,Total Trade in Goods,Exports,"Motor vehicles, trailers and semi-trailers (C29)","Wholesale trade, except of motor vehicles and motorcycles (G46)",56083.705
2023,Total Trade in Goods,Exports,"Motor vehicles, trailers and semi-trailers (C29)","Retail trade, except of motor vehicles and motorcycles (G47)",734.172
2023,Total Trade in Goods,Exports,"Motor vehicles, trailers and semi-trailers (C29)",Transportation and storage (H),12942.868
2023,Total Trade in Goods,Exports,"Motor vehicles, trailers and semi-trailers (C29)",Financial and insurance activities (K),6752.284
2023,Total Trade in Goods,Exports,"Motor vehicles, trailers and semi-trailers (C29)","Professional, scientific and technical activities (M)",6787.476
2023,Total Trade in Goods,Exports,"Motor vehicles, trailers and semi-trailers (C29)",Administrative and support service activities (N),6335.944
2023,Total Trade in Goods,Exports,Other transport equipment (C30),Rubber and plastic products (C22),6603.195
2023,Total Trade in Goods,Exports,Other transport equipment (C30),"Fabricated metal products, except machinery and equipment (C25)",9094.604
2023,Total Trade in Goods,Exports,Other transport equipment (C30),Machinery and equipment n.e.c. (C28),993.444
2023,Total Trade in Goods,Exports,Other transport equipment (C30),Other transport equipment (C30),25155.028
2023,Total Trade in Goods,Exports,Other transport equipment (C30),Repair and installation of machinery and equipment (C33),847495.424
2023,Total Trade in Goods,Exports,Other transport equipment (C30),Construction (F),3985.125
2023,Total Trade in Goods,Exports,Other transport equipment (C30),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),4710.951
2023,Total Trade in Goods,Exports,Other transport equipment (C30),"Wholesale trade, except of motor vehicles and motorcycles (G46)",292953.992
2023,Total Trade in Goods,Exports,Other transport equipment (C30),"Retail trade, except of motor vehicles and motorcycles (G47)",1132.025
2023,Total Trade in Goods,Exports,Other transport equipment (C30),Transportation and storage (H),340268.502
2023,Total Trade in Goods,Exports,Other transport equipment (C30),Information and communication (J),600.382
2023,Total Trade in Goods,Exports,Other transport equipment (C30),Financial and insurance activities (K),545562.047
2023,Total Trade in Goods,Exports,Other transport equipment (C30),"Professional, scientific and technical activities (M)",23888.786
2023,Total Trade in Goods,Exports,Other transport equipment (C30),Administrative and support service activities (N),4137897.522
2023,Total Trade in Goods,Exports,Furniture (C31),Textiles (C13),49.273
2023,Total Trade in Goods,Exports,Furniture (C31),Other non-metallic mineral products (C23),3.645
2023,Total Trade in Goods,Exports,Furniture (C31),"Fabricated metal products, except machinery and equipment (C25)",1606.942
2023,Total Trade in Goods,Exports,Furniture (C31),"Computer, electronic and optical products (C26)",4296.685
2023,Total Trade in Goods,Exports,Furniture (C31),Machinery and equipment n.e.c. (C28),157.526
2023,Total Trade in Goods,Exports,Furniture (C31),Furniture (C31),73383.467
2023,Total Trade in Goods,Exports,Furniture (C31),Other manufacturing (C32),56.417
2023,Total Trade in Goods,Exports,Furniture (C31),Construction (F),2298.445
2023,Total Trade in Goods,Exports,Furniture (C31),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),151.455
2023,Total Trade in Goods,Exports,Furniture (C31),"Wholesale trade, except of motor vehicles and motorcycles (G46)",40172.882
2023,Total Trade in Goods,Exports,Furniture (C31),"Retail trade, except of motor vehicles and motorcycles (G47)",19554.592
2023,Total Trade in Goods,Exports,Furniture (C31),Transportation and storage (H),1612.089
2023,Total Trade in Goods,Exports,Furniture (C31),Information and communication (J),4119.334
2023,Total Trade in Goods,Exports,Furniture (C31),"Professional, scientific and technical activities (M)",1860.881
2023,Total Trade in Goods,Exports,Furniture (C31),Administrative and support service activities (N),169.185
2023,Total Trade in Goods,Exports,Other manufactured goods (C32),Textiles (C13),308.956
2023,Total Trade in Goods,Exports,Other manufactured goods (C32),Paper and paper products (C17),631.777
2023,Total Trade in Goods,Exports,Other manufactured goods (C32),Chemicals and chemical products (C20),13794.284
2023,Total Trade in Goods,Exports,Other manufactured goods (C32),Basic pharmaceutical products and preparations (C21),165801.355
2023,Total Trade in Goods,Exports,Other manufactured goods (C32),Rubber and plastic products (C22),18555.11
2023,Total Trade in Goods,Exports,Other manufactured goods (C32),"Fabricated metal products, except machinery and equipment (C25)",33752.63
2023,Total Trade in Goods,Exports,Other manufactured goods (C32),"Computer, electronic and optical products (C26)",103486.076
2023,Total Trade in Goods,Exports,Other manufactured goods (C32),Machinery and equipment n.e.c. (C28),6306.468
2023,Total Trade in Goods,Exports,Other manufactured goods (C32),Other manufacturing (C32),13358902.96
2023,Total Trade in Goods,Exports,Other manufactured goods (C32),Construction (F),107.062
2023,Total Trade in Goods,Exports,Other manufactured goods (C32),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),1083.783
2023,Total Trade in Goods,Exports,Other manufactured goods (C32),"Wholesale trade, except of motor vehicles and motorcycles (G46)",1656610.254
2023,Total Trade in Goods,Exports,Other manufactured goods (C32),"Retail trade, except of motor vehicles and motorcycles (G47)",493106.569
2023,Total Trade in Goods,Exports,Other manufactured goods (C32),Transportation and storage (H),22916.906
2023,Total Trade in Goods,Exports,Other manufactured goods (C32),Information and communication (J),1561.238
2023,Total Trade in Goods,Exports,Other manufactured goods (C32),"Professional, scientific and technical activities (M)",96876.106
2023,Total Trade in Goods,Exports,Other manufactured goods (C32),Administrative and support service activities (N),13853.708
2023,Total Trade in Goods,Exports,"Installation & maintenance of equipment, Construction, Services. (C33, F - U)",Food products (C10),62.831
2023,Total Trade in Goods,Exports,"Installation & maintenance of equipment, Construction, Services. (C33, F - U)",Paper and paper products (C17),1322.859
2023,Total Trade in Goods,Exports,"Installation & maintenance of equipment, Construction, Services. (C33, F - U)",Printing and reproduction of recorded media (C18),22225.491
2023,Total Trade in Goods,Exports,"Installation & maintenance of equipment, Construction, Services. (C33, F - U)",Chemicals and chemical products (C20),43.627
2023,Total Trade in Goods,Exports,"Installation & maintenance of equipment, Construction, Services. (C33, F - U)",Basic pharmaceutical products and preparations (C21),151.428
2023,Total Trade in Goods,Exports,"Installation & maintenance of equipment, Construction, Services. (C33, F - U)","Fabricated metal products, except machinery and equipment (C25)",122.487
2023,Total Trade in Goods,Exports,"Installation & maintenance of equipment, Construction, Services. (C33, F - U)","Computer, electronic and optical products (C26)",114794.572
2023,Total Trade in Goods,Exports,"Installation & maintenance of equipment, Construction, Services. (C33, F - U)",Machinery and equipment n.e.c. (C28),151.928
2023,Total Trade in Goods,Exports,"Installation & maintenance of equipment, Construction, Services. (C33, F - U)",Other manufacturing (C32),5812.534
