Year,Partner Region,Trade Flow,Type of Ownership,NACE Rev 2 Activity,VALUE
2020,EU27 countries (from 2020),Exports,Domestically controlled,Industry (B - E),1029.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Manufacturing (C),969.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Food products (C10),174.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Beverages (C11),31.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Tobacco products (C12),0.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Textiles (C13),29.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Wearing apparel (C14),21.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Leather and related products (C15),
2020,EU27 countries (from 2020),Exports,Domestically controlled,"Wood and wood products, except furniture (C16)",25.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Paper and paper products (C17),
2020,EU27 countries (from 2020),Exports,Domestically controlled,Printing and reproduction of recorded media (C18),25.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Coke and refined petroleum products (C19),0.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Chemicals and chemical products (C20),
2020,EU27 countries (from 2020),Exports,Domestically controlled,Basic pharmaceutical products and preparations (C21),20.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Rubber and plastic products (C22),62.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Other non-metallic mineral products (C23),41.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Basic metals (C24),23.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,"Fabricated metal products, except machinery and equipment (C25)",102.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,"Computer, electronic and optical products (C26)",52.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Electrical equipment (C27),32.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Machinery and equipment n.e.c. (C28),96.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,"Motor vehicles, trailers and semi-trailers (C29)",16.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Other transport equipment (C30),
2020,EU27 countries (from 2020),Exports,Domestically controlled,Furniture (C31),19.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Other manufacturing (C32),66.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Repair and installation of machinery and equipment (C33),
2020,EU27 countries (from 2020),Exports,Domestically controlled,"Electricity, gas, steam and air conditioning supply (D)",
2020,EU27 countries (from 2020),Exports,Domestically controlled,"Water supply; sewerage, waste management and remediation activities (E)",37.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Construction (F),123.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),1519.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),136.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,"Wholesale trade, except of motor vehicles and motorcycles (G46)",1025.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,"Retail trade, except of motor vehicles and motorcycles (G47)",358.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Transportation and storage (H),93.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,"Accommodation and Food and Other Services (I, OTU)",
2020,EU27 countries (from 2020),Exports,Domestically controlled,Information and communication (J),191.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Financial and insurance activities (K),33.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Real estate activities (L),
2020,EU27 countries (from 2020),Exports,Domestically controlled,"Professional, scientific and technical activities (M)",267.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Administrative and support service activities (N),105.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Unknown,0.0
2020,EU27 countries (from 2020),Exports,Domestically controlled,Total Trade in Goods,3590.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Agriculture, forestry and fishing (A)",
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Mining and quarrying (B),
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Industry (B - E),1002.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Manufacturing (C),
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Food products (C10),168.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Beverages (C11),31.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Tobacco products (C12),0.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Textiles (C13),29.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Wearing apparel (C14),21.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Leather and related products (C15),
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Wood and wood products, except furniture (C16)",25.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Paper and paper products (C17),
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Printing and reproduction of recorded media (C18),25.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Coke and refined petroleum products (C19),0.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Chemicals and chemical products (C20),
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Basic pharmaceutical products and preparations (C21),20.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Rubber and plastic products (C22),
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Other non-metallic mineral products (C23),41.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Basic metals (C24),23.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Fabricated metal products, except machinery and equipment (C25)",
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Computer, electronic and optical products (C26)",
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Electrical equipment (C27),
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Machinery and equipment n.e.c. (C28),
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Motor vehicles, trailers and semi-trailers (C29)",
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Other transport equipment (C30),
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Furniture (C31),19.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Other manufacturing (C32),
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Repair and installation of machinery and equipment (C33),53.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Electricity, gas, steam and air conditioning supply (D)",
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Water supply; sewerage, waste management and remediation activities (E)",37.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Construction (F),123.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),136.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Wholesale trade, except of motor vehicles and motorcycles (G46)",
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Retail trade, except of motor vehicles and motorcycles (G47)",358.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Transportation and storage (H),93.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Accommodation and Food and Other Services (I, OTU)",
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Information and communication (J),182.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Financial and insurance activities (K),
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Real estate activities (L),
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,"Professional, scientific and technical activities (M)",
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Administrative and support service activities (N),
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Unknown,0.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled with own affiliates abroad,Total Trade in Goods,3520.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,"Agriculture, forestry and fishing (A)",
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Mining and quarrying (B),0.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Industry (B - E),27.0
2020,EU27 countries (from 2020),Exports,Of which - Domestically controlled without own affiliates abroad,Manufacturing (C),
